Loading model from train_sessions\train_sess_3\trained_models\lenet_pruned_1780step_0.8678accuracy.torchmodel
Initial accuracy = 0.8646
Pruning Threshold = 0.3041111882776022
Number of pruned params = 37 out of 61706 total params
Fraction of params pruned = 0.059961754124396326%
Fraction of zero params = 94.89514795967978%
Accuracy after pruning = 0.8562
Iter 0, loss = 0.32829749584198
Iter 118, loss = 0.31708407402038574
Iter 119, loss = 0.48413121700286865
Iter 120, loss = 0.36600953340530396
Iter 121, loss = 0.43938305974006653
Iter 122, loss = 0.27655163407325745
Iter 123, loss = 0.7339903116226196
Iter 124, loss = 0.4104893207550049
Iter 125, loss = 0.4499340057373047
Iter 126, loss = 0.38993096351623535
Iter 127, loss = 0.7460464239120483
Iter 128, loss = 0.34408921003341675
Iter 129, loss = 0.4260972738265991
Iter 130, loss = 0.4988129138946533
Iter 131, loss = 0.38518422842025757
Iter 132, loss = 0.5011609792709351
Iter 133, loss = 0.7253699898719788
Iter 134, loss = 0.39760440587997437
Iter 135, loss = 0.5140607357025146
Iter 136, loss = 0.5713446736335754
Iter 137, loss = 0.5545990467071533
Iter 138, loss = 0.4993354380130768
Iter 139, loss = 0.4478273093700409
Iter 140, loss = 0.2708520293235779
Iter 141, loss = 0.47519129514694214
Iter 142, loss = 0.49245673418045044
Iter 143, loss = 0.47461652755737305
Iter 144, loss = 0.3936043977737427
Iter 145, loss = 0.48731711506843567
Iter 146, loss = 0.505861222743988
Iter 147, loss = 0.7604157328605652
Iter 148, loss = 0.5297346115112305
Iter 149, loss = 0.577531099319458
Iter 150, loss = 0.48383277654647827
Iter 151, loss = 0.550391435623169
Iter 152, loss = 0.346322238445282
Iter 153, loss = 0.29962852597236633
Iter 154, loss = 0.45967772603034973
Iter 155, loss = 0.4905414581298828
Iter 156, loss = 0.40339532494544983
Iter 157, loss = 0.4880902171134949
Iter 158, loss = 0.6422926783561707
Iter 159, loss = 0.47846898436546326
Iter 160, loss = 0.5144643187522888
Iter 161, loss = 0.4348267614841461
Iter 162, loss = 0.36950936913490295
Iter 163, loss = 0.6408353447914124
Iter 164, loss = 0.2520304322242737
Iter 165, loss = 0.5244057774543762
Iter 166, loss = 0.4018523097038269
Iter 167, loss = 0.36632612347602844
Iter 168, loss = 0.6208837032318115
Iter 169, loss = 0.31387534737586975
Iter 170, loss = 0.43571168184280396
Iter 171, loss = 0.35531336069107056
Iter 172, loss = 0.5581274032592773
Iter 173, loss = 0.36091771721839905
Iter 174, loss = 0.41728755831718445
Iter 175, loss = 0.5942168235778809
Iter 176, loss = 0.3208368122577667
Iter 177, loss = 0.39792126417160034
Iter 178, loss = 0.3087814152240753
Iter 179, loss = 0.6332530975341797
Iter 180, loss = 0.5180332064628601
Iter 181, loss = 0.38287416100502014
Iter 182, loss = 0.5176184177398682
Iter 183, loss = 0.5480241775512695
Iter 184, loss = 0.514140784740448
Iter 185, loss = 0.5181074142456055
Iter 186, loss = 0.45643776655197144
Iter 187, loss = 0.4910109341144562
Iter 188, loss = 0.36228105425834656
Iter 189, loss = 0.5518240332603455
Iter 190, loss = 0.5151185393333435
Iter 191, loss = 0.3078860342502594
Iter 192, loss = 0.35616034269332886
Iter 193, loss = 0.2893301546573639
Iter 194, loss = 0.346951425075531
Iter 195, loss = 0.36285483837127686
Iter 196, loss = 0.30312761664390564
Iter 197, loss = 0.4608420431613922
Iter 198, loss = 0.3682555854320526
Iter 199, loss = 0.3317395746707916
Iter 200, loss = 0.40678343176841736
Iter 201, loss = 0.4427603483200073
Iter 202, loss = 0.5343186855316162
Iter 203, loss = 0.35968858003616333
Iter 204, loss = 0.31339961290359497
Iter 205, loss = 0.2934722900390625
Iter 206, loss = 0.3744734227657318
Iter 207, loss = 0.3530283570289612
Iter 208, loss = 0.5501706600189209
Iter 209, loss = 0.3444453179836273
Iter 210, loss = 0.6248584389686584
Iter 211, loss = 0.6511451601982117
Iter 212, loss = 0.3330461084842682
Iter 213, loss = 0.34910231828689575
Iter 214, loss = 0.43792858719825745
Iter 215, loss = 0.4493456184864044
Iter 216, loss = 0.4849136471748352
Iter 217, loss = 0.32375282049179077
Iter 218, loss = 0.5203685760498047
Iter 219, loss = 0.41839826107025146
Iter 220, loss = 0.28289371728897095
Iter 221, loss = 0.4863634705543518
Iter 222, loss = 0.35763680934906006
Iter 223, loss = 0.3851897716522217
Iter 224, loss = 0.5533580183982849
Iter 225, loss = 0.4000416100025177
Iter 226, loss = 0.5779726505279541
Iter 227, loss = 0.3903973698616028
Iter 228, loss = 0.3468162715435028
Iter 229, loss = 0.42285463213920593
Iter 230, loss = 0.264431893825531
Iter 231, loss = 0.425642728805542
Iter 232, loss = 0.6017827391624451
Iter 233, loss = 0.450803279876709
Iter 234, loss = 0.3148464262485504
Iter 235, loss = 0.38559937477111816
Iter 236, loss = 0.517737865447998
Iter 237, loss = 0.35012513399124146
Iter 238, loss = 0.3532777428627014
Iter 239, loss = 0.6798945665359497
Iter 240, loss = 0.25219860672950745
Iter 241, loss = 0.4132790267467499
Iter 242, loss = 0.48431485891342163
Iter 243, loss = 0.42441439628601074
Iter 244, loss = 0.5440976023674011
Iter 245, loss = 0.5991379022598267
Iter 246, loss = 0.21941383183002472
Iter 247, loss = 0.6756339073181152
Iter 248, loss = 0.3147118091583252
Iter 249, loss = 0.3133796751499176
Iter 250, loss = 0.5218957662582397
Iter 251, loss = 0.5124648809432983
Iter 252, loss = 0.28112322092056274
Iter 253, loss = 0.42145368456840515
Iter 254, loss = 0.42810991406440735
Iter 255, loss = 0.45312878489494324
Iter 256, loss = 0.49550318717956543
Iter 257, loss = 0.5218522548675537
Iter 258, loss = 0.3985874652862549
Iter 259, loss = 0.31267768144607544
Iter 260, loss = 0.4529455900192261
Iter 261, loss = 0.29657530784606934
Iter 262, loss = 0.34452730417251587
Iter 263, loss = 0.49142932891845703
Iter 264, loss = 0.25831764936447144
Iter 265, loss = 0.5378915071487427
Iter 266, loss = 0.39149248600006104
Iter 267, loss = 0.5940371155738831
Iter 268, loss = 0.5222194790840149
Iter 269, loss = 0.41706112027168274
Iter 270, loss = 0.4064485430717468
Iter 271, loss = 0.3387002646923065
Iter 272, loss = 0.546954870223999
Iter 273, loss = 0.3649648129940033
Iter 274, loss = 0.38867831230163574
Iter 275, loss = 0.3140411972999573
Iter 276, loss = 0.5137709975242615
Iter 277, loss = 0.4824468791484833
Iter 278, loss = 0.5712670087814331
Iter 279, loss = 0.4690825343132019
Iter 280, loss = 0.6821330785751343
Iter 281, loss = 0.4293816387653351
Iter 282, loss = 0.29674094915390015
Iter 283, loss = 0.5703880190849304
Iter 284, loss = 0.5569779872894287
Iter 285, loss = 0.41927552223205566
Iter 286, loss = 0.6402233242988586
Iter 287, loss = 0.451723575592041
Iter 288, loss = 0.35587483644485474
Iter 289, loss = 0.42713820934295654
Iter 290, loss = 0.39509117603302
Iter 291, loss = 0.4626230001449585
Iter 292, loss = 0.42135897278785706
Iter 293, loss = 0.4372040927410126
Iter 294, loss = 0.33527711033821106
Iter 295, loss = 0.5532420873641968
Iter 296, loss = 0.4553930461406708
Iter 297, loss = 0.6767894625663757
Iter 298, loss = 0.35014477372169495
Iter 299, loss = 0.4904997944831848
Iter 300, loss = 0.5580199956893921
Iter 301, loss = 0.4062252640724182
Iter 302, loss = 0.34271541237831116
Iter 303, loss = 0.45684197545051575
Iter 304, loss = 0.3601611852645874
Iter 305, loss = 0.42390701174736023
Iter 306, loss = 0.581225574016571
Iter 307, loss = 0.35799387097358704
Iter 308, loss = 0.48548075556755066
Iter 309, loss = 0.3534781038761139
Iter 310, loss = 0.6538143754005432
Iter 311, loss = 0.5371803045272827
Iter 312, loss = 0.6601871252059937
Iter 313, loss = 0.302753210067749
Iter 314, loss = 0.4223303198814392
Iter 315, loss = 0.6226533651351929
Iter 316, loss = 0.40223753452301025
Iter 317, loss = 0.4533870220184326
Iter 318, loss = 0.408157080411911
Iter 319, loss = 0.30819371342658997
Iter 320, loss = 0.4020264446735382
Iter 321, loss = 0.5574407577514648
Iter 322, loss = 0.42479437589645386
Iter 323, loss = 0.38321322202682495
Iter 324, loss = 0.23375222086906433
Iter 325, loss = 0.41157159209251404
Iter 326, loss = 0.5333348512649536
Iter 327, loss = 0.41140294075012207
Iter 328, loss = 0.3731372058391571
Iter 329, loss = 0.32506683468818665
Iter 330, loss = 0.39889663457870483
Iter 331, loss = 0.3846833109855652
Iter 332, loss = 0.3778446614742279
Iter 333, loss = 0.5456615090370178
Iter 334, loss = 0.5618635416030884
Iter 335, loss = 0.5183486342430115
Iter 336, loss = 0.4322475790977478
Iter 337, loss = 0.3389894664287567
Iter 338, loss = 0.3855874240398407
Iter 339, loss = 0.4256589114665985
Iter 340, loss = 0.39381346106529236
Iter 341, loss = 0.4675196409225464
Iter 342, loss = 0.6893172860145569
Iter 343, loss = 0.3045393228530884
Iter 344, loss = 0.46535974740982056
Iter 345, loss = 0.30978378653526306
Iter 346, loss = 0.3589504659175873
Iter 347, loss = 0.4614187777042389
Iter 348, loss = 0.35220348834991455
Iter 349, loss = 0.5456427931785583
Iter 350, loss = 0.6207374930381775
Iter 351, loss = 0.39293354749679565
Iter 352, loss = 0.43033647537231445
Iter 353, loss = 0.47928744554519653
Iter 354, loss = 0.4115154445171356
Iter 355, loss = 0.5074372887611389
Iter 356, loss = 0.41983678936958313
Iter 357, loss = 0.4802449345588684
Iter 358, loss = 0.4386414587497711
Iter 359, loss = 0.41827577352523804
Iter 360, loss = 0.5753847360610962
Iter 361, loss = 0.5222772359848022
Iter 362, loss = 0.33317217230796814
Iter 363, loss = 0.2633751332759857
Iter 364, loss = 0.6490758657455444
Iter 365, loss = 0.6301569938659668
Iter 366, loss = 0.4610399603843689
Iter 367, loss = 0.348075807094574
Iter 368, loss = 0.2907663881778717
Iter 369, loss = 0.5193058252334595
Iter 370, loss = 0.5157821178436279
Iter 371, loss = 0.5129084587097168
Iter 372, loss = 0.3806159794330597
Iter 373, loss = 0.6018812656402588
Iter 374, loss = 0.493696391582489
Iter 375, loss = 0.4525757431983948
Iter 376, loss = 0.40572383999824524
Iter 377, loss = 0.46098044514656067
Iter 378, loss = 0.3674820065498352
Iter 379, loss = 0.44451743364334106
Iter 380, loss = 0.6060910820960999
Iter 381, loss = 0.33743202686309814
Iter 382, loss = 0.35048869252204895
Iter 383, loss = 0.40999165177345276
Iter 384, loss = 0.50090491771698
Iter 385, loss = 0.45611560344696045
Iter 386, loss = 0.41740670800209045
Iter 387, loss = 0.694821834564209
Iter 388, loss = 0.3703085482120514
Iter 389, loss = 0.3276277482509613
Iter 390, loss = 0.2994920015335083
Iter 391, loss = 0.4157104194164276
Iter 392, loss = 0.3762074112892151
Iter 393, loss = 0.3067588210105896
Iter 394, loss = 0.4477998614311218
Iter 395, loss = 0.4968799948692322
Iter 396, loss = 0.2791881859302521
Iter 397, loss = 0.4685567319393158
Iter 398, loss = 0.3913904130458832
Iter 399, loss = 0.4637247920036316
Iter 400, loss = 0.38593244552612305
Iter 401, loss = 0.3869680166244507
Iter 402, loss = 0.4216918349266052
Iter 403, loss = 0.39859235286712646
Iter 404, loss = 0.435635507106781
Iter 405, loss = 0.6489372849464417
Iter 406, loss = 0.3417373299598694
Iter 407, loss = 0.5003636479377747
Iter 408, loss = 0.3675829768180847
Iter 409, loss = 0.6640947461128235
Iter 410, loss = 0.29045358300209045
Iter 411, loss = 0.4178304076194763
Iter 412, loss = 0.35791897773742676
Iter 413, loss = 0.7594545483589172
Iter 414, loss = 0.31934717297554016
Iter 415, loss = 0.6469202637672424
Iter 416, loss = 0.44901520013809204
Iter 417, loss = 0.6448793411254883
Iter 418, loss = 0.5898279547691345
Iter 419, loss = 0.3764781057834625
Iter 420, loss = 0.4050114154815674
Iter 421, loss = 0.6128990650177002
Iter 422, loss = 0.6045548319816589
Iter 423, loss = 0.2904413640499115
Iter 424, loss = 0.48742958903312683
Iter 425, loss = 0.30713364481925964
Iter 426, loss = 0.4448474049568176
Iter 427, loss = 0.4433852434158325
Iter 428, loss = 0.4187938868999481
Iter 429, loss = 0.3857748210430145
Iter 430, loss = 0.4235072433948517
Iter 431, loss = 0.5082217454910278
Iter 432, loss = 0.6837399005889893
Iter 433, loss = 0.46158990263938904
Iter 434, loss = 0.36001548171043396
Iter 435, loss = 0.34997716546058655
Iter 436, loss = 0.5812110304832458
Iter 437, loss = 0.5107805132865906
Iter 438, loss = 0.6529124975204468
Iter 439, loss = 0.44069385528564453
Iter 440, loss = 0.5727984309196472
Iter 441, loss = 0.4872114658355713
Iter 442, loss = 0.4407132863998413
Iter 443, loss = 0.48216888308525085
Iter 444, loss = 0.5489246249198914
Iter 445, loss = 0.4262343645095825
Iter 446, loss = 0.5910271406173706
Iter 447, loss = 0.31964871287345886
Iter 448, loss = 0.6034277677536011
Iter 449, loss = 0.4470812976360321
Iter 450, loss = 0.740504801273346
Iter 451, loss = 0.29239171743392944
Iter 452, loss = 0.3542361557483673
Iter 453, loss = 0.47747188806533813
Iter 454, loss = 0.3692891299724579
Iter 455, loss = 0.45124027132987976
Iter 456, loss = 0.3403509259223938
Iter 457, loss = 0.28768250346183777
Iter 458, loss = 0.32711079716682434
Iter 459, loss = 0.41965362429618835
Iter 460, loss = 0.4836481809616089
Iter 461, loss = 0.49453675746917725
Iter 462, loss = 0.20488952100276947
Iter 463, loss = 0.3573324382305145
Iter 464, loss = 0.588299572467804
Iter 465, loss = 0.36845752596855164
Iter 466, loss = 0.4265955984592438
Iter 467, loss = 0.5240169167518616
Iter 468, loss = 0.3124735355377197
Iter 469, loss = 0.7139436602592468
Iter 470, loss = 0.46003538370132446
Iter 471, loss = 0.2838948369026184
Iter 472, loss = 0.6475721597671509
Iter 473, loss = 0.38544395565986633
Iter 474, loss = 0.458294540643692
Iter 475, loss = 0.40956515073776245
Iter 476, loss = 0.8861437439918518
Iter 477, loss = 0.410791277885437
Iter 478, loss = 0.5929855108261108
Iter 479, loss = 0.4558311104774475
Iter 480, loss = 0.5512036681175232
Iter 481, loss = 0.35827094316482544
Iter 482, loss = 0.40111884474754333
Iter 483, loss = 0.3526703119277954
Iter 484, loss = 0.5000438094139099
Iter 485, loss = 0.3335559070110321
Iter 486, loss = 0.40998074412345886
Iter 487, loss = 0.40083596110343933
Iter 488, loss = 0.44827842712402344
Iter 489, loss = 0.4848085939884186
Iter 490, loss = 0.3293733596801758
Iter 491, loss = 0.5132176280021667
Iter 492, loss = 0.48240962624549866
Iter 493, loss = 0.5378443002700806
Iter 494, loss = 0.3000755310058594
Iter 495, loss = 0.48026806116104126
Iter 496, loss = 0.3592592775821686
Iter 497, loss = 0.4509510099887848
Iter 498, loss = 0.7939023375511169
Iter 499, loss = 0.31180649995803833
Iter 500, loss = 0.27967971563339233
Iter 501, loss = 0.4628429710865021
Iter 502, loss = 0.2931327223777771
Iter 503, loss = 0.4386891722679138
Iter 504, loss = 0.4432108700275421
Iter 505, loss = 0.4070568382740021
Iter 506, loss = 0.4933592677116394
Iter 507, loss = 0.3872837424278259
Iter 508, loss = 0.4120124280452728
Iter 509, loss = 0.341947466135025
Iter 510, loss = 0.4227103888988495
Iter 511, loss = 0.31305837631225586
Iter 512, loss = 0.39483442902565
Iter 513, loss = 0.2421577274799347
Iter 514, loss = 0.24334125220775604
Iter 515, loss = 0.4917375147342682
Iter 516, loss = 0.4434937536716461
Iter 517, loss = 0.3833949565887451
Iter 518, loss = 0.47546666860580444
Iter 519, loss = 0.4699562191963196
Iter 520, loss = 0.34030279517173767
Iter 521, loss = 0.44250646233558655
Iter 522, loss = 0.4588974118232727
Iter 523, loss = 0.5259172916412354
Iter 524, loss = 0.5849946141242981
Iter 525, loss = 0.2824194133281708
Iter 526, loss = 0.5467122793197632
Iter 527, loss = 0.4577935039997101
Iter 528, loss = 0.6488946676254272
Iter 529, loss = 0.44108816981315613
Iter 530, loss = 0.3269302248954773
Iter 531, loss = 0.3680466413497925
Iter 532, loss = 0.5448541641235352
Iter 533, loss = 0.2649550139904022
Iter 534, loss = 0.41424351930618286
Iter 535, loss = 0.5653644800186157
Iter 536, loss = 0.32126814126968384
Iter 537, loss = 0.4272184669971466
Iter 538, loss = 0.4432806372642517
Iter 539, loss = 0.6011066436767578
Iter 540, loss = 0.6008837223052979
Iter 541, loss = 0.3063027858734131
Iter 542, loss = 0.508483350276947
Iter 543, loss = 0.3784380853176117
Iter 544, loss = 0.3596729040145874
Iter 545, loss = 0.46660590171813965
Iter 546, loss = 0.5366484522819519
Iter 547, loss = 0.4809637665748596
Iter 548, loss = 0.35452958941459656
Iter 549, loss = 0.4146231412887573
Iter 550, loss = 0.2927287518978119
Iter 551, loss = 0.2623431086540222
Iter 552, loss = 0.5578068494796753
Iter 553, loss = 0.4073501229286194
Iter 554, loss = 0.594558596611023
Iter 555, loss = 0.495833158493042
Iter 556, loss = 0.4666929543018341
Iter 557, loss = 0.31458282470703125
Iter 558, loss = 0.567575216293335
Iter 559, loss = 0.5059744119644165
Iter 560, loss = 0.4531528055667877
Iter 561, loss = 0.25407543778419495
Iter 562, loss = 0.4051017165184021
Iter 563, loss = 0.30459511280059814
Iter 564, loss = 0.5488143563270569
Iter 565, loss = 0.4236041009426117
Iter 566, loss = 0.31893858313560486
Iter 567, loss = 0.36040979623794556
Iter 568, loss = 0.5343274474143982
Iter 569, loss = 0.4369470477104187
Iter 570, loss = 0.453535258769989
Iter 571, loss = 0.43309664726257324
Iter 572, loss = 0.3869665265083313
Iter 573, loss = 0.3490470349788666
Iter 574, loss = 0.42524126172065735
Iter 575, loss = 0.5350392460823059
Iter 576, loss = 0.3822304904460907
Iter 577, loss = 0.5106697678565979
Iter 578, loss = 0.6302846074104309
Iter 579, loss = 0.5655396580696106
Iter 580, loss = 0.7301216721534729
Iter 581, loss = 0.5190958380699158
Iter 582, loss = 0.3624732792377472
Iter 583, loss = 0.8318482637405396
Iter 584, loss = 0.6801139712333679
Iter 585, loss = 0.32614395022392273
Iter 586, loss = 0.5260977149009705
Iter 587, loss = 0.4042997658252716
Iter 588, loss = 0.5346128344535828
Iter 589, loss = 0.273898720741272
Iter 590, loss = 0.3585646450519562
Iter 591, loss = 0.3373384475708008
Iter 592, loss = 0.34730979800224304
Iter 593, loss = 0.289670467376709
Iter 594, loss = 0.3985583484172821
Iter 595, loss = 0.45308151841163635
Iter 596, loss = 0.27641627192497253
Iter 597, loss = 0.4153720736503601
Iter 598, loss = 0.5334791541099548
Iter 599, loss = 0.5732791423797607
Iter 600, loss = 0.4140191078186035
Iter 601, loss = 0.4274277687072754
Iter 602, loss = 0.26710569858551025
Iter 603, loss = 0.3695125877857208
Iter 604, loss = 0.295341432094574
Iter 605, loss = 0.4153648912906647
Iter 606, loss = 0.5446688532829285
Iter 607, loss = 0.34193912148475647
Iter 608, loss = 0.513225793838501
Iter 609, loss = 0.7917840480804443
Iter 610, loss = 0.4856071472167969
Iter 611, loss = 0.3897194564342499
Iter 612, loss = 0.27799296379089355
Iter 613, loss = 0.3327440917491913
Iter 614, loss = 0.34344321489334106
Iter 615, loss = 0.3402057886123657
Iter 616, loss = 0.5611122846603394
Iter 617, loss = 0.3785679340362549
Iter 618, loss = 0.3207123577594757
Iter 619, loss = 0.30343082547187805
Iter 620, loss = 0.331828236579895
Iter 621, loss = 0.3551838994026184
Iter 622, loss = 0.42313331365585327
Iter 623, loss = 0.30767878890037537
Iter 624, loss = 0.5459009408950806
Iter 625, loss = 0.2677105963230133
Iter 626, loss = 0.54960697889328
Iter 627, loss = 0.5319024324417114
Iter 628, loss = 0.3481091558933258
Iter 629, loss = 0.42137593030929565
Iter 630, loss = 0.2900712490081787
Iter 631, loss = 0.41336944699287415
Iter 632, loss = 0.6966171860694885
Iter 633, loss = 0.3328542709350586
Iter 634, loss = 0.4137941896915436
Iter 635, loss = 0.41140440106391907
Iter 636, loss = 0.535205602645874
Iter 637, loss = 0.4046724736690521
Iter 638, loss = 0.4702606201171875
Iter 639, loss = 0.4734385013580322
Iter 640, loss = 0.3486117422580719
Iter 641, loss = 0.42293402552604675
Iter 642, loss = 0.5230051279067993
Iter 643, loss = 0.3464977443218231
Iter 644, loss = 0.7876061201095581
Iter 645, loss = 0.6555243134498596
Iter 646, loss = 0.3951786756515503
Iter 647, loss = 0.2167711853981018
Iter 648, loss = 0.4138772487640381
Iter 649, loss = 0.5940227508544922
Iter 650, loss = 0.3797597885131836
Iter 651, loss = 0.5239553451538086
Iter 652, loss = 0.4455762207508087
Iter 653, loss = 0.6450221538543701
Iter 654, loss = 0.4926244914531708
Iter 655, loss = 0.4094199538230896
Iter 656, loss = 0.475970983505249
Iter 657, loss = 0.3217882513999939
Iter 658, loss = 0.542919933795929
Iter 659, loss = 0.23117081820964813
Iter 660, loss = 0.42346179485321045
Iter 661, loss = 0.41500550508499146
Iter 662, loss = 0.2601933777332306
Iter 663, loss = 0.4621847867965698
Iter 664, loss = 0.5332189202308655
Iter 665, loss = 0.5346894264221191
Iter 666, loss = 0.3052251636981964
Iter 667, loss = 0.4493316411972046
Iter 668, loss = 0.39703232049942017
Iter 669, loss = 0.45463597774505615
Iter 670, loss = 0.3650924563407898
Iter 671, loss = 0.602716326713562
Iter 672, loss = 0.694519579410553
Iter 673, loss = 0.3185170590877533
Iter 674, loss = 0.49550342559814453
Iter 675, loss = 0.4418139159679413
Iter 676, loss = 0.583522379398346
Iter 677, loss = 0.2874492108821869
Iter 678, loss = 0.5305107235908508
Iter 679, loss = 0.7857891917228699
Iter 680, loss = 0.4339812994003296
Iter 681, loss = 0.38743919134140015
Iter 682, loss = 0.2531612515449524
Iter 683, loss = 0.5553678274154663
Iter 684, loss = 0.38636651635169983
Iter 685, loss = 0.4757750928401947
Iter 686, loss = 0.4516674280166626
Iter 687, loss = 0.37082865834236145
Iter 688, loss = 0.329794704914093
Iter 689, loss = 0.3521210849285126
Iter 690, loss = 0.4999079704284668
Iter 691, loss = 0.41824010014533997
Iter 692, loss = 0.52584308385849
Iter 693, loss = 0.43516552448272705
Iter 694, loss = 0.5955647826194763
Iter 695, loss = 0.39379969239234924
Iter 696, loss = 0.4951898157596588
Iter 697, loss = 0.31434962153434753
Iter 698, loss = 0.5992101430892944
Iter 699, loss = 0.289537250995636
Iter 700, loss = 0.1852857917547226
Iter 701, loss = 0.5277805328369141
Iter 702, loss = 0.49303653836250305
Iter 703, loss = 0.7322778701782227
Iter 704, loss = 0.4222640097141266
Iter 705, loss = 0.515045702457428
Iter 706, loss = 0.48462578654289246
Iter 707, loss = 0.29320400953292847
Iter 708, loss = 0.3857925236225128
Iter 709, loss = 0.4780350625514984
Iter 710, loss = 0.3694276511669159
Iter 711, loss = 0.5735002756118774
Iter 712, loss = 0.31958726048469543
Iter 713, loss = 0.39381980895996094
Iter 714, loss = 0.5122498273849487
Iter 715, loss = 0.43076276779174805
Iter 716, loss = 0.47681212425231934
Iter 717, loss = 0.35752391815185547
Iter 718, loss = 0.63407963514328
Iter 719, loss = 0.40596288442611694
Iter 720, loss = 0.39874503016471863
Iter 721, loss = 0.365128755569458
